customerid,recency,frequency,monetary,first_purchase,last_purchase,total_items,r_score,f_score,m_score,rfm_score,customer_segment
17858,6,12,5155.66,2010-12-05 13:08:00,2011-12-04 11:56:00,2706,5,5,5,15,Champions
17859,305,1,148.21,2011-02-08 10:32:00,2011-02-08 10:32:00,127,1,2,1,4,Lost Customers
17860,369,1,252.8,2010-12-06 12:41:00,2010-12-06 12:41:00,104,1,2,2,5,Lost Customers
17861,3,8,2100.8,2011-01-24 11:34:00,2011-12-06 16:21:00,1988,5,5,5,15,Champions
17862,324,1,330.9,2011-01-20 12:23:00,2011-01-20 12:23:00,100,1,2,2,5,Lost Customers
17863,59,6,3160.0,2010-12-05 13:21:00,2011-10-11 13:45:00,2638,3,5,5,13,Loyal Customers
17864,13,3,597.5,2011-03-09 11:44:00,2011-11-27 11:15:00,810,5,4,3,12,Loyal Customers
17865,31,20,10526.32,2010-12-10 14:53:00,2011-11-09 12:08:00,5757,4,5,5,14,Champions
17866,143,1,329.65,2011-07-20 11:07:00,2011-07-20 11:07:00,174,2,2,2,6,Lost Customers
17867,30,6,1197.1000000000001,2011-02-24 12:25:00,2011-11-09 14:15:00,542,4,5,4,13,Champions
17869,107,5,428.18,2010-12-06 17:16:00,2011-08-24 16:16:00,111,2,4,2,8,At Risk
17870,2,12,1894.35,2010-12-08 08:12:00,2011-12-07 15:07:00,1401,5,5,4,14,Champions
17871,205,1,155.9,2011-05-19 11:32:00,2011-05-19 11:32:00,182,1,2,1,4,Lost Customers
17873,80,5,1859.16,2010-12-01 14:54:00,2011-09-20 16:41:00,1047,2,4,4,10,At Risk
17874,185,6,683.46,2011-03-29 11:25:00,2011-06-07 12:54:00,221,1,5,3,9,At Risk
17877,170,1,237.61,2011-06-22 13:00:00,2011-06-22 13:00:00,98,2,2,1,5,Lost Customers
17878,44,1,379.45,2011-10-27 11:24:00,2011-10-27 11:24:00,401,3,2,2,7,Needs Attention
17879,174,1,178.51999999999998,2011-06-19 12:36:00,2011-06-19 12:36:00,45,2,2,1,5,Lost Customers
17880,365,1,458.92,2010-12-10 10:21:00,2010-12-10 10:21:00,314,1,2,2,5,Lost Customers
17881,304,1,133.35000000000002,2011-02-08 17:16:00,2011-02-08 17:16:00,32,1,2,1,4,Lost Customers
17883,3,4,671.77,2011-04-07 19:16:00,2011-12-06 17:49:00,379,5,4,3,12,Loyal Customers
17884,4,4,717.45,2010-12-03 12:11:00,2011-12-06 11:33:00,854,5,4,3,12,Loyal Customers
17885,12,1,190.19,2011-11-27 14:40:00,2011-11-27 14:40:00,167,5,2,1,8,Potential Loyalists
17886,32,3,899.61,2011-04-04 12:34:00,2011-11-08 10:09:00,481,4,4,3,11,Loyal Customers
17887,129,1,111.35,2011-08-02 17:29:00,2011-08-02 17:29:00,30,2,2,1,5,Lost Customers
17888,21,8,726.05,2010-12-17 13:56:00,2011-11-18 13:45:00,980,4,5,3,12,Loyal Customers
17889,212,2,203.87,2011-01-21 17:14:00,2011-05-11 16:26:00,79,1,3,1,5,At Risk
17890,323,2,602.09,2010-12-13 15:12:00,2011-01-21 11:19:00,416,1,3,3,7,At Risk
17891,162,1,203.85999999999999,2011-06-30 20:08:00,2011-06-30 20:08:00,393,2,2,1,5,Lost Customers
17892,56,3,244.1,2011-07-07 12:56:00,2011-10-14 16:49:00,109,3,4,1,8,Loyal Customers
17893,225,1,112.25,2011-04-28 13:50:00,2011-04-28 13:50:00,161,1,2,1,4,Lost Customers
17894,72,8,1119.81,2010-12-08 14:50:00,2011-09-29 09:23:00,405,3,5,4,12,Loyal Customers
17895,44,1,98.0,2011-10-26 17:00:00,2011-10-26 17:00:00,130,3,2,1,6,Needs Attention
17896,23,1,256.32,2011-11-16 13:59:00,2011-11-16 13:59:00,288,4,2,2,8,Potential Loyalists
17897,173,3,566.6,2010-12-01 12:31:00,2011-06-20 11:23:00,229,2,4,3,9,At Risk
17898,85,2,152.06,2011-05-16 17:13:00,2011-09-15 14:56:00,190,2,3,1,6,At Risk
17899,159,1,155.8,2011-07-03 14:58:00,2011-07-03 14:58:00,171,2,2,1,5,Lost Customers
17900,190,2,112.19999999999999,2011-06-02 14:28:00,2011-06-02 14:38:00,73,1,3,1,5,At Risk
17901,29,1,110.38,2011-11-10 17:29:00,2011-11-10 17:29:00,24,4,2,1,7,Potential Loyalists
17904,21,1,191.67,2011-11-18 12:57:00,2011-11-18 12:57:00,63,4,2,1,7,Potential Loyalists
17905,71,4,800.24,2010-12-01 13:21:00,2011-09-29 17:33:00,407,3,4,3,10,Loyal Customers
17906,247,1,72.9,2011-04-06 17:25:00,2011-04-06 17:25:00,26,1,2,1,4,Lost Customers
17908,374,1,243.28,2010-12-01 11:45:00,2010-12-01 11:45:00,173,1,2,1,4,Lost Customers
17911,9,1,366.23,2011-11-30 14:52:00,2011-11-30 14:52:00,223,5,2,2,9,Potential Loyalists
17912,310,5,311.01,2010-12-10 11:11:00,2011-02-02 14:25:00,185,1,4,2,7,At Risk
17913,59,2,411.6,2010-12-19 11:35:00,2011-10-12 10:45:00,289,3,3,2,8,Needs Attention
17914,4,1,336.43,2011-12-06 11:58:00,2011-12-06 11:58:00,473,5,2,2,9,Potential Loyalists
17917,45,3,341.28,2010-12-12 12:08:00,2011-10-25 13:20:00,187,3,4,2,9,Loyal Customers
17919,88,1,1304.04,2011-09-12 13:41:00,2011-09-12 13:41:00,756,2,2,4,8,Lost Customers
17920,4,17,4204.1,2010-12-01 11:49:00,2011-12-05 14:29:00,2516,5,5,5,15,Champions
17921,64,4,826.52,2011-03-18 13:19:00,2011-10-06 18:56:00,430,3,4,3,10,Loyal Customers
17923,282,1,207.50000000000003,2011-03-02 15:15:00,2011-03-02 15:15:00,50,1,2,1,4,Lost Customers
17924,12,7,2962.5,2010-12-01 10:51:00,2011-11-28 09:11:00,1160,5,5,5,15,Champions
17925,373,1,244.08,2010-12-02 10:10:00,2010-12-02 10:10:00,72,1,2,1,4,Lost Customers
17926,133,2,397.29,2011-05-20 09:24:00,2011-07-29 14:39:00,306,2,3,2,7,At Risk
17928,45,2,212.54,2011-04-07 18:03:00,2011-10-25 13:52:00,140,3,3,1,7,Needs Attention
17929,11,4,843.0,2011-02-04 11:40:00,2011-11-28 16:01:00,108,5,4,3,12,Loyal Customers
17930,36,5,1740.48,2011-04-14 15:46:00,2011-11-04 10:23:00,1594,3,4,4,11,Loyal Customers
17931,134,2,408.36,2011-03-29 12:31:00,2011-07-28 18:33:00,249,2,3,2,7,At Risk
17932,29,3,1331.57,2011-05-12 13:58:00,2011-11-10 19:49:00,789,4,4,4,12,Champions
17934,52,2,704.25,2011-10-12 10:50:00,2011-10-19 11:16:00,478,3,3,3,9,Needs Attention
17935,138,2,145.79,2011-07-21 11:23:00,2011-07-24 13:18:00,82,2,3,1,6,At Risk
17936,5,1,389.84,2011-12-04 13:32:00,2011-12-04 13:32:00,262,5,2,2,9,Potential Loyalists
17937,9,7,4301.22,2010-12-12 14:43:00,2011-12-01 11:45:00,1754,5,5,5,15,Champions
17939,160,1,99.14,2011-07-03 12:27:00,2011-07-03 12:27:00,40,2,2,1,5,Lost Customers
17940,49,10,4106.4400000000005,2011-02-10 09:29:00,2011-10-21 13:27:00,9755,3,5,5,13,Loyal Customers
17941,131,1,304.56,2011-08-01 08:30:00,2011-08-01 08:30:00,252,2,2,2,6,Lost Customers
17942,8,1,77.50000000000001,2011-12-02 10:45:00,2011-12-02 10:45:00,38,5,2,1,8,Potential Loyalists
17946,233,2,149.57999999999998,2011-03-25 14:34:00,2011-04-20 17:00:00,75,1,3,1,5,At Risk
17947,37,1,176.68,2011-11-02 13:05:00,2011-11-02 13:05:00,168,3,2,1,6,Needs Attention
17948,147,1,358.56000000000006,2011-07-15 12:58:00,2011-07-15 12:58:00,144,2,2,2,6,Lost Customers
17949,1,45,58510.48,2010-12-03 13:12:00,2011-12-08 18:46:00,30546,5,5,5,15,Champions
17950,72,3,482.2,2010-12-09 15:16:00,2011-09-28 15:18:00,366,3,4,2,9,Loyal Customers
17951,40,3,1008.5400000000001,2010-12-01 12:40:00,2011-10-31 12:30:00,616,3,4,4,11,Loyal Customers
17954,5,12,2332.72,2010-12-03 14:18:00,2011-12-04 14:15:00,2234,5,5,5,15,Champions
17955,199,4,557.3,2011-05-04 12:29:00,2011-05-25 12:00:00,273,1,4,3,8,At Risk
17956,249,1,12.75,2011-04-04 13:47:00,2011-04-04 13:47:00,1,1,2,1,4,Lost Customers
17957,66,1,111.68,2011-10-04 14:58:00,2011-10-04 14:58:00,287,3,2,1,6,Needs Attention
17958,117,1,508.4599999999999,2011-08-15 12:19:00,2011-08-15 12:19:00,84,2,2,3,7,Lost Customers
17960,171,1,73.78,2011-06-21 14:15:00,2011-06-21 14:15:00,41,2,2,1,5,Lost Customers
17961,21,39,1296.44,2010-12-02 19:18:00,2011-11-18 16:55:00,560,4,5,4,13,Champions
17962,142,1,102.83,2011-07-20 14:16:00,2011-07-20 14:16:00,128,2,2,1,5,Lost Customers
17964,32,2,471.7,2010-12-02 13:32:00,2011-11-08 10:44:00,301,4,3,2,9,Potential Loyalists
17965,38,14,2622.57,2010-12-05 15:54:00,2011-11-02 09:31:00,1556,3,5,5,13,Loyal Customers
17966,38,5,1098.43,2011-03-23 17:25:00,2011-11-02 10:26:00,2571,3,4,4,11,Loyal Customers
17967,372,1,123.07,2010-12-03 11:19:00,2010-12-03 11:19:00,80,1,2,1,4,Lost Customers
17968,374,1,277.35,2010-12-01 12:23:00,2010-12-01 12:23:00,160,1,2,2,5,Lost Customers
17969,166,2,228.2,2010-12-13 15:34:00,2011-06-26 13:00:00,152,2,3,1,6,At Risk
17970,211,1,582.59,2011-05-12 20:03:00,2011-05-12 20:03:00,525,1,2,3,6,Lost Customers
17972,242,1,136.04,2011-04-12 12:16:00,2011-04-12 12:16:00,37,1,2,1,4,Lost Customers
17973,52,1,337.04,2011-10-19 10:34:00,2011-10-19 10:34:00,176,3,2,2,7,Needs Attention
17974,25,3,740.79,2011-05-04 11:50:00,2011-11-15 11:37:00,519,4,4,3,11,Loyal Customers
17975,15,13,4488.81,2010-12-08 11:38:00,2011-11-24 13:27:00,1568,4,5,5,14,Champions
17976,372,1,353.19,2010-12-02 13:49:00,2010-12-02 13:49:00,106,1,2,2,5,Lost Customers
17977,29,1,288.14,2011-11-10 13:28:00,2011-11-10 13:28:00,342,4,2,2,8,Potential Loyalists
17978,365,1,300.91999999999996,2010-12-09 14:05:00,2010-12-09 14:05:00,499,1,2,2,5,Lost Customers
17979,36,4,757.71,2011-03-25 11:34:00,2011-11-04 12:05:00,397,3,4,3,10,Loyal Customers
17980,166,3,811.45,2010-12-15 15:50:00,2011-06-27 12:01:00,682,2,4,3,9,At Risk
17984,145,1,152.68,2011-07-17 15:59:00,2011-07-17 15:59:00,98,2,2,1,5,Lost Customers
17985,22,1,634.95,2011-11-17 14:24:00,2011-11-17 14:24:00,183,4,2,3,9,Potential Loyalists
17986,56,1,20.8,2011-10-14 14:22:00,2011-10-14 14:22:00,10,3,2,1,6,Needs Attention
17987,185,1,198.57,2011-06-07 14:22:00,2011-06-07 14:22:00,261,1,2,1,4,Lost Customers
17988,12,7,201.12,2011-01-17 11:59:00,2011-11-28 11:00:00,43,5,5,1,11,Loyal Customers
17990,237,3,630.84,2010-12-13 12:10:00,2011-04-17 11:44:00,414,1,4,3,8,At Risk
17991,225,2,93.35,2011-04-27 16:39:00,2011-04-28 15:58:00,25,1,3,1,5,At Risk
17994,122,4,678.49,2011-02-22 11:02:00,2011-08-10 11:41:00,497,2,4,3,9,At Risk
17995,282,1,76.1,2011-03-03 12:30:00,2011-03-03 12:30:00,133,1,2,1,4,Lost Customers
17997,74,8,1970.6699999999998,2011-06-28 17:28:00,2011-09-26 16:13:00,2298,2,5,4,11,At Risk
17999,37,2,382.06,2010-12-08 15:17:00,2011-11-02 15:56:00,221,3,3,2,8,Needs Attention
18001,12,2,417.23,2011-09-14 11:21:00,2011-11-27 16:02:00,363,5,3,2,10,Potential Loyalists
18004,362,1,169.47,2010-12-12 13:47:00,2010-12-12 13:47:00,78,1,2,1,4,Lost Customers
18005,4,2,249.72,2011-10-23 14:40:00,2011-12-06 11:51:00,93,5,3,1,9,Potential Loyalists
18006,23,1,444.68,2011-11-16 16:52:00,2011-11-16 16:52:00,220,4,2,2,8,Potential Loyalists
18008,70,9,2116.19,2011-01-25 12:26:00,2011-09-30 15:17:00,1581,3,5,5,13,Loyal Customers
18009,235,1,257.34,2011-04-18 13:36:00,2011-04-18 13:36:00,126,1,2,2,5,Lost Customers
18010,257,1,174.8,2011-03-28 12:27:00,2011-03-28 12:27:00,60,1,2,1,4,Lost Customers
18011,373,1,102.78999999999999,2010-12-01 17:35:00,2010-12-01 17:35:00,71,1,2,1,4,Lost Customers
18013,155,2,187.29,2011-07-07 14:08:00,2011-07-07 14:11:00,285,2,3,1,6,At Risk
18014,28,1,166.42,2011-11-11 15:28:00,2011-11-11 15:28:00,68,4,2,1,7,Potential Loyalists
18015,4,1,120.03,2011-12-05 14:49:00,2011-12-05 14:49:00,157,5,2,1,8,Potential Loyalists
18016,32,5,1483.56,2010-12-10 17:14:00,2011-11-07 13:25:00,1029,4,4,4,12,Champions
18017,81,3,523.0,2011-02-02 13:57:00,2011-09-19 16:15:00,300,2,4,3,9,At Risk
18018,108,2,122.14,2011-05-24 13:22:00,2011-08-23 17:37:00,55,2,3,1,6,At Risk
18019,52,1,38.45,2011-10-19 12:10:00,2011-10-19 12:10:00,7,3,2,1,6,Needs Attention
18022,36,1,668.11,2011-11-04 12:45:00,2011-11-04 12:45:00,736,3,2,3,8,Needs Attention
18024,153,2,389.78,2011-07-10 12:28:00,2011-07-10 12:40:00,184,2,3,2,7,At Risk
18027,99,1,115.31,2011-09-02 10:38:00,2011-09-02 10:38:00,78,2,2,1,5,Lost Customers
18030,4,2,230.64999999999998,2011-10-28 13:55:00,2011-12-05 16:37:00,67,5,3,1,9,Potential Loyalists
18032,334,1,73.5,2011-01-09 15:32:00,2011-01-09 15:32:00,42,1,2,1,4,Lost Customers
18033,65,1,97.97,2011-10-05 17:28:00,2011-10-05 17:28:00,253,3,2,1,6,Needs Attention
18034,22,2,422.88,2011-11-18 12:08:00,2011-11-18 12:22:00,561,4,3,2,9,Potential Loyalists
18035,36,3,730.4,2011-10-27 17:48:00,2011-11-04 12:39:00,611,3,4,3,10,Loyal Customers
18036,32,3,405.62,2011-04-08 11:26:00,2011-11-07 14:40:00,234,4,4,2,10,Loyal Customers
18037,154,6,70.02,2010-12-12 16:20:00,2011-07-08 13:39:00,20,2,5,1,8,At Risk
18040,19,2,357.20000000000005,2011-04-08 08:27:00,2011-11-20 14:20:00,148,4,3,2,9,Potential Loyalists
18041,12,21,4183.39,2010-12-02 11:21:00,2011-11-28 11:39:00,3819,5,5,5,15,Champions
18042,54,1,165.04999999999998,2011-10-17 11:49:00,2011-10-17 11:49:00,33,3,2,1,6,Needs Attention
18043,25,3,559.51,2010-12-08 12:35:00,2011-11-15 12:48:00,282,4,4,3,11,Loyal Customers
18044,4,10,2088.6,2010-12-14 12:25:00,2011-12-05 14:26:00,1033,5,5,5,15,Champions
18045,45,1,189.4,2011-10-25 13:07:00,2011-10-25 13:07:00,142,3,2,1,6,Needs Attention
18048,203,2,172.29000000000002,2011-05-20 14:54:00,2011-05-20 14:58:00,127,1,3,1,5,At Risk
18050,359,1,74.4,2010-12-15 14:25:00,2010-12-15 14:25:00,40,1,2,1,4,Lost Customers
18053,71,1,300.02,2011-09-30 09:05:00,2011-09-30 09:05:00,302,3,2,2,7,Needs Attention
18055,7,10,6784.1900000000005,2010-12-05 10:52:00,2011-12-02 14:25:00,2455,5,5,5,15,Champions
18056,288,1,363.65,2011-02-24 14:27:00,2011-02-24 14:27:00,211,1,2,2,5,Lost Customers
18058,10,1,170.16,2011-11-30 08:38:00,2011-11-30 08:38:00,88,5,2,1,8,Potential Loyalists
18059,23,3,306.46,2011-10-03 09:30:00,2011-11-16 16:49:00,258,4,4,2,10,Loyal Customers
18061,22,10,2119.41,2010-12-08 13:03:00,2011-11-18 11:20:00,955,4,5,5,14,Champions
18062,173,3,720.52,2011-01-06 10:03:00,2011-06-19 14:47:00,396,2,4,3,9,At Risk
18064,133,2,814.0,2011-04-18 15:08:00,2011-07-29 16:39:00,384,2,3,3,8,At Risk
18065,6,14,2392.83,2010-12-10 12:44:00,2011-12-04 10:30:00,1027,5,5,5,15,Champions
18066,75,1,318.0,2011-09-25 15:30:00,2011-09-25 15:30:00,108,2,2,2,6,Lost Customers
18067,40,1,396.33,2011-10-30 15:58:00,2011-10-30 15:58:00,189,3,2,2,7,Needs Attention
18068,289,1,101.69999999999999,2011-02-23 14:50:00,2011-02-23 14:50:00,6,1,2,1,4,Lost Customers
18069,26,5,2036.67,2011-01-16 15:50:00,2011-11-13 16:03:00,1311,4,4,4,12,Champions
18071,258,2,453.0,2010-12-09 10:33:00,2011-03-27 11:59:00,260,1,3,2,6,At Risk
18072,186,1,247.44,2011-06-07 10:44:00,2011-06-07 10:44:00,288,1,2,1,4,Lost Customers
18073,114,12,3877.5200000000004,2011-05-26 19:38:00,2011-08-17 14:02:00,3108,2,5,5,12,At Risk
18074,374,1,489.6,2010-12-01 09:53:00,2010-12-01 09:53:00,190,1,2,2,5,Lost Customers
18075,23,10,2611.75,2010-12-14 10:48:00,2011-11-16 15:21:00,1464,4,5,5,14,Champions
18077,8,11,2633.0099999999998,2010-12-08 10:21:00,2011-12-01 13:32:00,1878,5,5,5,15,Champions
18078,217,2,336.13,2011-03-25 15:08:00,2011-05-06 14:32:00,145,1,3,2,6,At Risk
18079,45,4,3651.97,2011-04-15 12:14:00,2011-10-25 15:27:00,7432,3,4,5,12,Loyal Customers
18080,19,2,1231.5,2011-04-11 10:10:00,2011-11-21 08:02:00,642,4,3,4,11,Potential Loyalists
18081,36,3,343.45,2011-07-29 11:56:00,2011-11-03 16:30:00,195,3,4,2,9,Loyal Customers
18082,26,1,703.37,2011-11-14 12:45:00,2011-11-14 12:45:00,621,4,2,3,9,Potential Loyalists
18084,16,1,90.47999999999999,2011-11-23 13:57:00,2011-11-23 13:57:00,312,4,2,1,7,Potential Loyalists
18085,330,2,689.95,2010-12-01 12:08:00,2011-01-13 15:17:00,265,1,3,3,7,At Risk
18086,274,1,101.34,2011-03-10 13:34:00,2011-03-10 13:34:00,106,1,2,1,4,Lost Customers
18087,98,2,4055.7199999999993,2011-02-22 10:43:00,2011-09-02 15:12:00,3907,2,3,5,10,At Risk
18088,61,1,167.67000000000002,2011-10-09 13:41:00,2011-10-09 13:41:00,109,3,2,1,6,Needs Attention
18092,2,11,9068.26,2010-12-09 10:00:00,2011-12-07 13:14:00,4252,5,5,5,15,Champions
18093,93,4,2106.52,2011-02-10 12:15:00,2011-09-07 15:43:00,1392,2,4,5,11,At Risk
18094,82,7,3017.3,2011-02-21 08:50:00,2011-09-19 09:28:00,2518,2,5,5,12,At Risk
18095,313,2,580.0500000000001,2011-01-11 12:37:00,2011-01-31 12:50:00,419,1,3,3,7,At Risk
18096,12,3,911.15,2011-10-07 11:55:00,2011-11-28 12:44:00,825,5,4,3,12,Loyal Customers
18097,8,6,2697.8,2010-12-20 14:49:00,2011-12-02 11:16:00,1686,5,5,5,15,Champions
18099,127,1,168.31,2011-08-04 15:52:00,2011-08-04 15:52:00,149,2,2,1,5,Lost Customers
18101,11,2,223.65,2011-07-19 13:05:00,2011-11-28 13:37:00,88,5,3,1,9,Potential Loyalists
18102,1,60,259657.3,2010-12-07 16:42:00,2011-12-09 11:50:00,64124,5,5,5,15,Champions
18104,37,1,754.64,2011-11-02 14:07:00,2011-11-02 14:07:00,362,3,2,3,8,Needs Attention
18105,38,1,113.48000000000002,2011-11-02 12:04:00,2011-11-02 12:04:00,46,3,2,1,6,Needs Attention
18106,330,1,430.7,2011-01-14 12:23:00,2011-01-14 12:23:00,128,1,2,2,5,Lost Customers
18108,254,1,271.0,2011-03-30 13:56:00,2011-03-30 13:56:00,84,1,2,2,5,Lost Customers
18109,2,26,8052.97,2010-12-05 10:58:00,2011-12-08 11:36:00,4237,5,5,5,15,Champions
18110,20,1,236.3,2011-11-20 12:34:00,2011-11-20 12:34:00,86,4,2,1,7,Potential Loyalists
18112,12,2,352.69,2011-06-26 13:56:00,2011-11-27 14:43:00,255,5,3,2,10,Potential Loyalists
18113,369,1,76.32000000000001,2010-12-06 12:31:00,2010-12-06 12:31:00,72,1,2,1,4,Lost Customers
18114,290,1,220.1,2011-02-22 13:20:00,2011-02-22 13:20:00,55,1,2,1,4,Lost Customers
18116,68,8,1418.03,2010-12-10 12:14:00,2011-10-03 11:00:00,848,3,5,4,12,Loyal Customers
18117,26,1,320.72,2011-11-14 12:47:00,2011-11-14 12:47:00,618,4,2,2,8,Potential Loyalists
18118,11,26,5653.82,2010-12-05 12:13:00,2011-11-29 11:32:00,2882,5,5,5,15,Champions
18119,368,1,181.12,2010-12-07 11:59:00,2010-12-07 11:59:00,125,1,2,1,4,Lost Customers
18120,214,1,111.15,2011-05-09 13:45:00,2011-05-09 13:45:00,31,1,2,1,4,Lost Customers
18121,149,2,673.1,2011-07-08 12:14:00,2011-07-13 12:53:00,450,2,3,3,8,At Risk
18122,8,6,1826.21,2011-07-12 11:37:00,2011-12-01 13:08:00,1234,5,5,4,14,Champions
18123,24,2,589.4399999999999,2011-11-08 13:31:00,2011-11-15 14:23:00,594,4,3,3,10,Potential Loyalists
18125,30,4,1142.99,2011-01-27 15:02:00,2011-11-10 12:29:00,804,4,4,4,12,Champions
18126,61,1,206.82999999999998,2011-10-10 12:19:00,2011-10-10 12:19:00,144,3,2,1,6,Needs Attention
18127,19,3,348.73,2011-07-29 10:06:00,2011-11-20 14:05:00,188,4,4,2,10,Loyal Customers
18129,243,1,112.55000000000001,2011-04-10 14:16:00,2011-04-10 14:16:00,48,1,2,1,4,Lost Customers
18130,15,3,1059.39,2011-10-13 15:58:00,2011-11-24 14:40:00,824,4,4,4,12,Champions
18133,212,1,931.4999999999999,2011-05-11 14:14:00,2011-05-11 14:14:00,1350,1,2,3,6,Lost Customers
18135,29,5,681.9100000000001,2011-06-02 14:04:00,2011-11-10 19:32:00,349,4,4,3,11,Loyal Customers
18136,63,3,784.33,2011-01-24 12:08:00,2011-10-07 15:40:00,379,3,4,3,10,Loyal Customers
18138,295,1,152.65,2011-02-17 14:51:00,2011-02-17 14:51:00,38,1,2,1,4,Lost Customers
18139,18,6,8438.34,2011-11-21 14:06:00,2011-11-22 10:44:00,5557,4,5,5,14,Champions
18142,157,2,1019.52,2011-05-08 12:31:00,2011-07-05 13:19:00,1276,2,3,4,9,At Risk
18143,117,2,1000.16,2011-07-21 10:44:00,2011-08-15 12:07:00,570,2,3,4,9,At Risk
18144,8,12,2888.75,2010-12-01 13:45:00,2011-12-02 12:46:00,1343,5,5,5,15,Champions
18145,13,4,2861.55,2011-01-31 12:10:00,2011-11-27 11:22:00,2625,5,4,5,14,Champions
18146,141,2,160.35000000000002,2011-05-03 16:35:00,2011-07-22 12:08:00,153,2,3,1,6,At Risk
18147,46,2,179.33999999999997,2011-08-23 12:22:00,2011-10-25 11:46:00,203,3,3,1,7,Needs Attention
18149,51,3,612.0799999999999,2011-03-11 12:44:00,2011-10-20 12:04:00,310,3,4,3,10,Loyal Customers
18150,32,3,566.58,2011-05-22 10:47:00,2011-11-07 16:49:00,332,4,4,3,11,Loyal Customers
18151,135,2,653.35,2011-02-23 08:29:00,2011-07-28 11:35:00,355,2,3,3,8,At Risk
18154,3,2,399.19,2011-10-27 10:40:00,2011-12-06 16:41:00,255,5,3,2,10,Potential Loyalists
18155,75,3,371.62,2011-02-21 10:36:00,2011-09-25 13:32:00,266,2,4,2,8,At Risk
18156,13,2,734.94,2010-12-05 12:29:00,2011-11-27 12:24:00,301,5,3,3,11,Potential Loyalists
18158,9,2,453.4,2011-09-12 09:03:00,2011-11-30 16:19:00,354,5,3,2,10,Potential Loyalists
18159,301,1,530.15,2011-02-11 14:26:00,2011-02-11 14:26:00,139,1,2,3,6,Lost Customers
18160,57,2,638.0600000000001,2011-05-23 13:41:00,2011-10-13 15:50:00,294,3,3,3,9,Needs Attention
18161,15,5,1618.69,2011-01-24 11:56:00,2011-11-24 16:40:00,812,4,4,4,12,Champions
18164,37,1,399.65000000000003,2011-11-02 12:56:00,2011-11-02 12:56:00,184,3,2,2,7,Needs Attention
18165,177,1,302.46000000000004,2011-06-15 13:23:00,2011-06-15 13:23:00,254,2,2,2,6,Lost Customers
18167,23,3,1384.8600000000001,2011-08-26 11:40:00,2011-11-16 15:56:00,382,4,4,4,12,Champions
18168,176,6,1169.94,2010-12-02 18:08:00,2011-06-16 19:21:00,594,2,5,4,11,At Risk
18169,61,1,202.65,2011-10-10 12:18:00,2011-10-10 12:18:00,61,3,2,1,6,Needs Attention
18170,33,3,980.31,2011-05-06 15:13:00,2011-11-06 14:35:00,409,4,4,4,12,Champions
18171,59,5,1231.31,2011-01-10 09:55:00,2011-10-12 09:13:00,481,3,4,4,11,Loyal Customers
18172,15,20,7561.68,2011-02-23 10:44:00,2011-11-25 11:12:00,3184,4,5,5,14,Champions
18173,87,4,2106.84,2011-03-10 11:56:00,2011-09-14 11:26:00,1220,2,4,5,11,At Risk
18174,7,1,104.0,2011-12-02 16:56:00,2011-12-02 16:56:00,50,5,2,1,8,Potential Loyalists
18176,358,1,476.35,2010-12-16 15:45:00,2010-12-16 15:45:00,283,1,2,2,5,Lost Customers
18177,31,6,1341.42,2011-03-29 08:46:00,2011-11-08 14:44:00,710,4,5,4,13,Champions
18178,129,4,1590.81,2010-12-10 12:42:00,2011-08-03 09:30:00,983,2,4,4,10,At Risk
18179,9,6,1793.17,2011-01-07 14:22:00,2011-11-30 16:23:00,1360,5,5,4,14,Champions
18180,5,6,1843.75,2011-07-20 08:59:00,2011-12-05 08:39:00,1721,5,5,4,14,Champions
18181,24,1,382.8,2011-11-15 15:08:00,2011-11-15 15:08:00,146,4,2,2,8,Potential Loyalists
18183,227,2,632.07,2011-03-10 10:08:00,2011-04-26 15:26:00,371,1,3,3,7,At Risk
18184,15,1,49.8,2011-11-24 15:28:00,2011-11-24 15:28:00,60,4,2,1,7,Potential Loyalists
18185,249,1,304.25,2011-04-04 13:42:00,2011-04-04 13:42:00,183,1,2,2,5,Lost Customers
18188,15,3,2001.04,2011-02-22 14:43:00,2011-11-24 16:46:00,1168,4,4,4,12,Champions
18189,78,2,1090.24,2011-03-17 09:49:00,2011-09-23 12:40:00,566,2,3,4,9,At Risk
18190,192,2,284.46000000000004,2011-01-13 10:35:00,2011-05-31 14:48:00,140,1,3,2,6,At Risk
18191,262,1,207.79999999999998,2011-03-23 12:08:00,2011-03-23 12:08:00,140,1,2,1,4,Lost Customers
18192,72,1,957.97,2011-09-29 09:53:00,2011-09-29 09:53:00,339,3,2,4,9,Needs Attention
18193,165,1,243.76,2011-06-27 13:58:00,2011-06-27 13:58:00,124,2,2,1,5,Lost Customers
18194,82,1,973.8399999999999,2011-09-18 13:29:00,2011-09-18 13:29:00,632,2,2,4,8,Lost Customers
18196,95,2,689.13,2011-02-22 16:13:00,2011-09-05 16:22:00,433,2,3,3,8,At Risk
18198,4,17,5425.56,2011-01-07 13:39:00,2011-12-05 14:49:00,4074,5,5,5,15,Champions
18200,106,1,163.8,2011-08-25 18:45:00,2011-08-25 18:45:00,111,2,2,1,5,Lost Customers
18202,200,3,1396.99,2011-02-01 13:36:00,2011-05-24 12:12:00,581,1,4,4,9,At Risk
18203,157,1,160.42000000000002,2011-07-05 13:07:00,2011-07-05 13:07:00,43,2,2,1,5,Lost Customers
